Zone,District,Upazilla,Union,THACODE,Mouza,Village,Weight
West,Narail,Kalia,  Mauli Union,406528,*Mauli,Mauli,0.003622435
West,Narail,Kalia,  Mauli Union,406528,*Mauli,Chandar Char,0.003959576
West,Narail,Kalia,  Mauli Union,406528,*Tapaswidanga,Tapaswidanga,0.003319049
West,Narail,Kalia,  Mauli Union,406528,*Telidanga,Telidanga,0.004379746
West,Narail,Kalia,  Pahardanga Union ,406528,*Bagudanga,Bagudanga,0.003382808
West,Narail,Kalia,  Pahardanga Union ,406528,*Ballahati,Ballahati,0.004171333
West,Narail,Kalia,  Pahardanga Union ,406528,*Ballahati,Dar Ballahati,0.003719589
West,Narail,Kalia,  Pahardanga Union ,406528,*Chapail,Chapail,0.003890043
West,Narail,Kalia,  Pahardanga Union ,406528,*Char Singanti,Char Singanti,0.003370584
West,Narail,Kalia,  Pahardanga Union ,406528,*Kachuadanga,Kachuadanga,0.005331159
West,Narail,Kalia,  Pahardanga Union ,406528,*Mulasree,Mulasree,0.005586402
West,Narail,Kalia,  Pahardanga Union ,406528,*Mulasree,Char Madhupur,0.004722433
West,Narail,Kalia,  Pahardanga Union ,406528,*Pahardanga,Pahardanga,0.003596563
West,Narail,Kalia,  Pahardanga Union ,406528,*Pakhimara,Pakhimara,0.003269955
West,Narail,Kalia,  Pahardanga Union ,406528,*Saraspur,Saraspur,0.003324358
West,Narail,Kalia,  Peruli Union,406528,*Khoraria,Khoraria,0.003588598
West,Narail,Kalia,  Peruli Union,406528,*Khoraria,Jadabpur,0.003865541
West,Narail,Kalia,  Peruli Union,406528,*Khoraria,Kadamtala,0.0046131
West,Narail,Kalia,  Peruli Union,406528,*Khoraria,Mahiskhola,0.003936434
West,Narail,Kalia,  Peruli Union,406528,*Khoraria,Pateshwari,0.003580556
West,Narail,Kalia,  Peruli Union,406528,*Khoraria,Jamrildanga,0.005109897
West,Narail,Kalia,  Peruli Union,406528,*Khoraria,Gangarampur,0.003356564
West,Narail,Kalia,  Peruli Union,406528,*Peruli,Peruli,0.003643659
West,Narail,Kalia,  Peruli Union,406528,*Peruli,Satbaria,0.003520004
West,Narail,Kalia,  Peruli Union,406528,*Peruli,Perulisthan,0.00351323
West,Narail,Kalia,  Peruli Union,406528,*Shitalbati (Bati),Shitalbati (Bati),0.003393876
West,Narail,Kalia,  Purulia Union ,406528,*Bajebabra,Bajebabra,0.003579697
West,Narail,Kalia,  Purulia Union ,406528,*Dakshin Burikhali,Dakshin Burikhali,0.0034391
West,Narail,Kalia,  Purulia Union ,406528,*Deadanga,Deadanga,0.003432301
West,Narail,Kalia,  Purulia Union ,406528,*Dhariaghata,Dhariaghata,0.003449711
West,Narail,Kalia,  Purulia Union ,406528,*Fuldaha,Fuldaha,0.00345391
West,Narail,Kalia,  Purulia Union ,406528,*Kalamankhali,Kalamankhali,0.003286094
West,Narail,Kalia,  Purulia Union ,406528,*Kalamankhali,Amtala,0.003815151
West,Narail,Kalia,  Purulia Union ,406528,*Nawagram,Nawagram,0.003839336
West,Narail,Kalia,  Purulia Union ,406528,*Par Bhombhag,Par Bhombhag,0.005600707
West,Narail,Kalia,  Purulia Union ,406528,*Par Bishnupur,Par Bishnupur,0.0033362
West,Narail,Kalia,  Purulia Union ,406528,*Purulia,Purulia,0.003748384
West,Narail,Kalia,  Purulia Union ,406528,*Purulia,Chandrapur,0.004510775
West,Narail,Kalia,  Purulia Union ,406528,*Purulia,Lakshmipur,0.003255107
West,Narail,Kalia,  Purulia Union ,406528,*Purulia,Ragunathpur,0.003523621
West,Narail,Kalia,  Purulia Union ,406528,*Purulia,Chandpur,0.003424275
West,Narail,Kalia,  Salamabad Union,406528,*Baladanga,Baladanga,0.003487984
West,Narail,Kalia,  Salamabad Union,406528,*Baladanga,Naldanga,0.00368103
West,Narail,Kalia,  Salamabad Union,406528,*Baladanga,Munshinagar,0.003466847
West,Narail,Kalia,  Salamabad Union,406528,*Baladanga,Baidhyabati,0.003504542
West,Narail,Kalia,  Salamabad Union,406528,*Baladanga,Aka,0.003241506
West,Narail,Kalia,  Salamabad Union,406528,*Barakalia (Haridanga Part),Barakalia (Haridanga Part),0.00323164
West,Narail,Kalia,  Salamabad Union,406528,*Brihachla (Part),Bahirdanga,0.003435629
West,Narail,Kalia,  Salamabad Union,406528,*Brihachla (Part),Bil Bauchh,0.003881981
West,Narail,Kalia,  Salamabad Union,406528,*Brihachla (Part),Das Newra,0.004307846
West,Narail,Kalia,  Salamabad Union,406528,*Chhota Kalia (Part),Harishpur,0.005417142
West,Narail,Kalia,  Salamabad Union,406528,*Chhota Kalia (Part),Joypur,0.006885984
West,Narail,Kalia,  Salamabad Union,406528,*Debipur,Debipur,0.004766363
West,Narail,Kalia,  Salamabad Union,406528,*Dhusahati,Dhusahati,0.003528709
West,Narail,Kalia,  Salamabad Union,406528,*Dhusahati,Roypur,0.00630948
West,Narail,Kalia,  Salamabad Union,406528,*Dhusahati,Bahuri Char,0.003636057
West,Narail,Kalia,  Salamabad Union,406528,*Joka,Joka,0.004254135
West,Narail,Kalia,  Salamabad Union,406528,*Joka,Jokar Char,0.00351176
West,Narail,Lohagara,  Dighalia Union ,406552,*Batikabari,Batikabari,0.00364362
West,Narail,Lohagara,  Dighalia Union ,406552,*Dighalia,Dighalia,0.010496289
West,Narail,Lohagara,  Dighalia Union ,406552,*Dighalia,Char Dighalia,0.006089401
West,Narail,Lohagara,  Dighalia Union ,406552,*Kola,Kola,0.003856358
West,Narail,Lohagara,  Dighalia Union ,406552,*Kumri,Kumri,0.00360435
West,Narail,Lohagara,  Dighalia Union ,406552,*Noagram,Noagram,0.003690282
West,Narail,Lohagara,  Dighalia Union ,406552,*Lutia Narsinghapur,Lutia Narsinghapur,0.003643194
West,Narail,Lohagara,  Dighalia Union ,406552,*Sarol,Sarol,0.004639596
West,Narail,Lohagara,  Dighalia Union ,406552,*Talbaria,Talbaria,0.004500255
West,Narail,Lohagara,  Itna Union ,406552,*Chandpur,Chandpur,0.004590006
West,Narail,Lohagara,  Itna Union ,406552,*Char Suchail,Char Suchail,0.004375383
West,Narail,Lohagara,  Itna Union ,406552,*Char Ghona Para,Char Ghona Para,0.004305491
West,Narail,Lohagara,  Itna Union ,406552,*Daulatpur,Daulatpur,0.003654056
West,Narail,Lohagara,  Itna Union ,406552,*Daulatpur,Char Daulatpur,0.006528315
West,Narail,Lohagara,  Itna Union ,406552,*Daulatpur,Dikrir Char,0.004062126
West,Narail,Lohagara,  Itna Union ,406552,*Daulatpur,Fakirer Char,0.004914884
West,Narail,Lohagara,  Itna Union ,406552,*Itna,Itna,0.013516929
West,Narail,Lohagara,  Itna Union ,406552,*Itna,Kumardanga,0.003755044
West,Narail,Lohagara,  Itna Union ,406552,*Itna,Bara Para,0.003622668
West,Narail,Lohagara,  Itna Union ,406552,*Lankar Char,Uttar Lankar Char,0.0047706
West,Narail,Lohagara,  Itna Union ,406552,*Lankar Char,Dakshin Lankar Char,0.004007867
West,Narail,Lohagara,  Itna Union ,406552,*Lankar Char,Par Lankar Char,0.005507183
West,Narail,Lohagara,  Itna Union ,406552,*Pachail,Pachail,0.010112627
West,Narail,Lohagara,  Itna Union ,406552,*Pankhar Char,Uttar Pankhar Char,0.003539681
West,Narail,Lohagara,  Itna Union ,406552,*Pankhar Char,Dakshin Pankhar Char,0.008285693
West,Narail,Lohagara,  Itna Union ,406552,*Paranpur,Paranpur,0.010067208
West,Narail,Lohagara,  Itna Union ,406552,*Radhanagar,Radhanagar,0.003865571
West,Narail,Lohagara,  Joypur Union ,406552,*Amdanga,Amdanga,0.003671798
West,Narail,Lohagara,  Joypur Union ,406552,*Ariara,Ariara,0.004268151
West,Narail,Lohagara,  Joypur Union ,406552,*Ariara,Char Ariara,0.004440938
West,Narail,Lohagara,  Joypur Union ,406552,*Astail,Astail,0.004512081
West,Narail,Lohagara,  Joypur Union ,406552,*Babra,Babra,0.003521214
West,Narail,Lohagara,  Joypur Union ,406552,*Beltia,Beltia,0.003387606
West,Narail,Lohagara,  Joypur Union ,406552,*Chachai,Chachai,0.003577833
West,Narail,Lohagara,  Joypur Union ,406552,*Chachai,Dhanair,0.003685771
West,Narail,Lohagara,  Joypur Union ,406552,*Chachair Dhanair,Chachair Dhanair,0.003873843
West,Narail,Lohagara,  Joypur Union ,406552,*Char Babra,Char Babra,0.003815543
West,Narail,Lohagara,  Joypur Union ,406552,*Chorkhali (Part),Chorkhali (Part),0.004676695
West,Narail,Lohagara,  Joypur Union ,406552,*Gobindapur,Gobindapur,0.003892268
West,Narail,Lohagara,  Joypur Union ,406552,*Joypur (Part),Joypur,0.004731407
West,Narail,Lohagara,  Joypur Union ,406552,*Joypur (Part),Narandia,0.003463595
West,Narail,Lohagara,  Joypur Union ,406552,*Joypur (Part),Purulia,0.003823871
West,Narail,Lohagara,  Joypur Union ,406552,*Marichpasha,Marichpasha,0.003802218
West,Narail,Lohagara,  Joypur Union ,406552,*Naora,Naora,0.004664704
West,Narail,Lohagara,  Kashipur Union ,406552,*Bashupati,Bashupati,0.003845789
West,Narail,Lohagara,  Kashipur Union ,406552,*Batgati,Batgati,0.008626062
West,Narail,Lohagara,  Kashipur Union ,406552,*Batgati,Barua Para,0.012258845
West,Narail,Lohagara,  Kashipur Union ,406552,*Chalighat,Chalighat,0.005289476
West,Narail,Lohagara,  Kashipur Union ,406552,*Dhopadaha,Bahir Para,0.004326934
West,Narail,Lohagara,  Kashipur Union ,406552,*Dhopadaha,Dhopadaha,0.004785256
West,Narail,Lohagara,  Kashipur Union ,406552,*Erenda,Erenda,0.006384286
West,Narail,Lohagara,  Kashipur Union ,406552,*Gandab,Gandab,0.0038298
West,Narail,Lohagara,  Kashipur Union ,406552,*Isangati,Isangati,0.006284298
West,Narail,Lohagara,  Kashipur Union ,406552,*Isangati,Gilatala,0.003660898
West,Narail,Lohagara,  Kashipur Union ,406552,*Kashipur,Kashipur,0.004006227
West,Narail,Lohagara,  Kashipur Union ,406552,*Kashipur,Padmavila,0.004008807
West,Narail,Lohagara,  Kashipur Union ,406552,*Palokhali,Palokhali,0.003630805
West,Narail,Lohagara,  Kashipur Union ,406552,*Rameshwarpur,Ramishwarpur,0.00356852
West,Narail,Lohagara,  Kashipur Union ,406552,*Rameshwarpur,Shalbarat,0.003593042
West,Narail,Lohagara,  Kashipur Union ,406552,*Sahabazpur,Sahabazpur,0.003687014
West,Narail,Lohagara,  Kashipur Union ,406552,*Sarulia,Sarulia,0.003862386
West,Narail,Lohagara,  Kotakul Union ,406552,*Baradia,Bradia,0.003667737
West,Narail,Lohagara,  Kotakul Union ,406552,*Baradia,Mangoalpur,0.003673968
West,Narail,Lohagara,  Kotakul Union ,406552,*Baradia,Baradia Bazar,0.00344155
West,Narail,Lohagara,  Kotakul Union ,406552,*Barpa,Chapulia,0.00372474
West,Narail,Lohagara,  Kotakul Union ,406552,*Barpa,Char Boradia,0.004073674
West,Narail,Lohagara,  Kotakul Union ,406552,*Barpa,Uttar Khashial,0.003995996
West,Narail,Lohagara,  Kotakul Union ,406552,*Bhat Para,Bhat Para,0.004054164
West,Narail,Lohagara,  Kotakul Union ,406552,*Ghaga,Ghaga,0.003735456
West,Narail,Lohagara,  Kotakul Union ,406552,*Ghaga,Dhalaitala,0.003665521
West,Narail,Lohagara,  Kotakul Union ,406552,*Kargati,Kargati,0.003876228
West,Narail,Lohagara,  Kotakul Union ,406552,*Kuraltala,Kuraltala,0.004125385
West,Narail,Lohagara,  Kotakul Union ,406552,*Kotakhol,Kotakhol,0.003495049
West,Narail,Lohagara,  Kotakul Union ,406552,*Kotakhol,Char Kotakhol,0.004775363
West,Narail,Lohagara,  Kotakul Union ,406552,*Kotakhol,Taligati,0.003577237
West,Narail,Lohagara,  Kotakul Union ,406552,*Maigram,Maigram,0.003912194
West,Narail,Lohagara,  Kotakul Union ,406552,*Maigram,Matiadanga,0.007687758
West,Narail,Lohagara,  Kotakul Union ,406552,*Roypasha,Roypasha,0.003796808
West,Narail,Lohagara,  Kotakul Union ,406552,*Telkara,Telkara,0.004076454
West,Narail,Lohagara,  Lahuria Union ,406552,*Arazi Mandalgati,Arazi Mandalgati,0.003375413
West,Narail,Lohagara,  Lahuria Union ,406552,*Egarnali,Egarnali,0.003433965
West,Narail,Lohagara,  Lahuria Union ,406552,*Jhamar Ghop,Char Jhamar Ghop,0.009463393
West,Narail,Lohagara,  Lahuria Union ,406552,*Jhamar Ghop,Jhamar Ghop (2),0.003650657
West,Narail,Lohagara,  Lahuria Union ,406552,*Kalyanpur,Kalyanpur,0.004135931
West,Narail,Lohagara,  Lahuria Union ,406552,*Kalyanpur,Rajapur,0.004637501
West,Narail,Lohagara,  Lahuria Union ,406552,*Kamargram,Kamargram,0.004467969
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Dinanath Para,0.003493336
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Gobinda Para,0.004022236
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Chymonar Char,0.003789789
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Paschimpara,0.005375005
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Hindu Para,0.014474419
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Kachubaria,0.00416537
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Sayed Para,0.003965081
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Sekh Para,0.003571145
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Kolu Para,0.0059258
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Majhi Para,0.00438401
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Trilakshmia Para,0.004245746
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Char Trilakshmia Para,0.006238172
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Tentulbaria,0.00843878
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Taluk Para,0.004530417
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Dahar Para,0.00492406
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Hechlagati,0.005327706
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Lahuria Pachashipara,0.003625923
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Digrirchar,0.003472478
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Drosonopara,0.003505915
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Naluapara,0.00364073
West,Narail,Lohagara,  Lahuria Union ,406552,*Lahuria,Mollapara,0.005327705
West,Narail,Lohagara,  Lahuria Union ,406552,*Sarsona,Sarsona,0.004184565
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Amada,Amada,0.006452375
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Baka,Baka,0.004384618
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Bayra,Bayra,0.004079314
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Hamarol,Hamarol,0.004338893
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Jhikra,Jhikra,0.004450299
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Kachubaria (Part),Kachubaria,0.004634462
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Kachubaria (Part),Daserdanga,0.006155046
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Kuchiabari,Kuchiabari,0.004327537
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Noapara,Noapara,0.004909426
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Singa (Part),Singa (Part),0.004409769
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Ulu,Ulu,0.006796238
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Uttarpara,Uttarpara,0.003934664
West,Narail,Lohagara,  Lakshmipasha Union ,406552,*Uttarpara,Naora,0.004079647
West,Narail,Lohagara,  Lohagara Union ,406552,*Araji Tagarband(Part),Araji Tagarband(Part),0.004268484
West,Narail,Lohagara,  Lohagara Union ,406552,*Char Baghjuri,Char Baghjuri,0.014009205
West,Narail,Lohagara,  Lohagara Union ,406552,*Chhagal Chewra,Chhagal Chewra,0.004764518
West,Narail,Lohagara,  Lohagara Union ,406552,*Kalna,Char Karfa,0.003401908
West,Narail,Lohagara,  Lohagara Union ,406552,*Kalna,Dharmadeb Para,0.004496049
West,Narail,Lohagara,  Lohagara Union ,406552,*Kalna,Kalna,0.003610126
West,Narail,Lohagara,  Lohagara Union ,406552,*Kalna,Char Kalna,0.00571448
West,Narail,Lohagara,  Lohagara Union ,406552,*Kalna,Purba Char Kalna,0.004017188
West,Narail,Lohagara,  Lohagara Union ,406552,*Kamthana,Kamthana,0.003553468
West,Narail,Lohagara,  Lohagara Union ,406552,*Kamthana,Kaurakhola,0.00615084
West,Narail,Lohagara,  Lohagara Union ,406552,*Tentulia,Tentulia,0.005060419
West,Narail,Lohagara,  Mallikpur Union ,406552,*Dhalaitala Pachuria,Dhalaitala Pachuria,0.004468113
West,Narail,Lohagara,  Mallikpur Union ,406552,*Jogia,Jogia,0.004700297
West,Narail,Lohagara,  Mallikpur Union ,406552,*Karfa,Karfa,0.004429809
West,Narail,Lohagara,  Mallikpur Union ,406552,*Kawalidanga,Kawalidanga,0.005404716
West,Narail,Lohagara,  Mallikpur Union ,406552,*Mahisha Para,Mahisha Para,0.004375923
West,Narail,Lohagara,  Mallikpur Union ,406552,*Mallikpur,Char Mallikpur,0.004663788
West,Narail,Lohagara,  Mallikpur Union ,406552,*Mallikpur,Par Mallikpur,0.00444732
West,Narail,Lohagara,  Mallikpur Union ,406552,*Mallikpur,Purba Mallikpur,0.00454155
West,Narail,Lohagara,  Mallikpur Union ,406552,*Mallikpur,Paschim Mallikpur,0.003536003
West,Narail,Lohagara,  Mallikpur Union ,406552,*Mallikpur,Atosh Para,0.003729938
West,Narail,Lohagara,  Mallikpur Union ,406552,*Mangalhata,Mangalhata,0.003586544
West,Narail,Lohagara,  Mallikpur Union ,406552,*Mangalhata,Char Mangalhata,0.004493262
West,Narail,Lohagara,  Mallikpur Union ,406552,*Narsingdia,Narsingdia,0.004484189
West,Narail,Lohagara,  Mallikpur Union ,406552,*Panchuria,Panchuria,0.005366096
West,Narail,Lohagara,  Mallikpur Union ,406552,*Panchuria,Par Panchuria,0.005065529
West,Narail,Lohagara,  Mallikpur Union ,406552,*Sonadaha Panchuria,Sonadaha Panchuria,0.0035071
West,Narail,Lohagara,  Naldi Union ,406552,*Baikunthapur,Baikunthapur,0.003744728
West,Narail,Lohagara,  Naldi Union ,406552,*Bhatudaha,Bhatudaha,0.003579499
West,Narail,Lohagara,  Naldi Union ,406552,*Bil Ichhamati,Kalinagar,0.003623213
West,Narail,Lohagara,  Naldi Union ,406552,*Bil Ichhamati,Char Balidia,0.004010231
West,Narail,Lohagara,  Naldi Union ,406552,*Bil Ichhamati,Baladanga,0.003868957
West,Narail,Lohagara,  Naldi Union ,406552,*Brahmaninagar,Brahmaninagar,0.003680526
West,Narail,Lohagara,  Naldi Union ,406552,*Brahmaninagar,Matinagar,0.004287452
West,Narail,Lohagara,  Naldi Union ,406552,*Dari Mithapur,Dari Mithapur,0.003544797
West,Narail,Lohagara,  Naldi Union ,406552,*Gachhbaria,Gachhbaria,0.003588541
West,Narail,Lohagara,  Naldi Union ,406552,*Haldaha,Haldaha,0.003546477
West,Narail,Lohagara,  Naldi Union ,406552,*Jalalsi,Barai Para,0.004005554
West,Narail,Lohagara,  Naldi Union ,406552,*Jalalsi,Jalalsi,0.003793977
West,Narail,Lohagara,  Naldi Union ,406552,*Kalachandpur,Kalachandpur,0.00580172
West,Narail,Lohagara,  Naldi Union ,406552,*Kalachandpur,Naldi,0.004938968
West,Narail,Lohagara,  Naldi Union ,406552,*Kalachandpur,Mathbari,0.004686552
West,Narail,Lohagara,  Naldi Union ,406552,*Mithapur,Mithapur,0.003569317
West,Narail,Lohagara,  Naldi Union ,406552,*Mithapur,Chakulia,0.005837052
West,Narail,Lohagara,  Naldi Union ,406552,*Nakhakhali,Nakhakhali,0.003706614
West,Narail,Lohagara,  Naldi Union ,406552,*Nalia,Nalia,0.003574415
West,Narail,Lohagara,  Naldi Union ,406552,*Nalia,Madanpur,0.00387595
West,Narail,Lohagara,  Naldi Union ,406552,*Noapara,Noapara,0.003720983
West,Narail,Lohagara,  Naldi Union ,406552,*Sujapur,Sujapur,0.003547439
West,Narail,Lohagara,  Naldi Union ,406552,*Swarupdipur,Swarupdipur,0.004184774
West,Narail,Lohagara,  Noagram Union ,406552,*Arpara,Arpara,0.004316177
West,Narail,Lohagara,  Noagram Union ,406552,*Brahmandanga,Brahmandanga,0.005960654
West,Narail,Lohagara,  Noagram Union ,406552,*Brahmandanga,Char Brahmandanga,0.004696522
West,Narail,Lohagara,  Noagram Union ,406552,*Debi,Debi,0.00382097
West,Narail,Lohagara,  Noagram Union ,406552,*Handla,Handla,0.003891853
West,Narail,Lohagara,  Noagram Union ,406552,*Handla,Baribhanga,0.003925938
West,Narail,Lohagara,  Noagram Union ,406552,*Handla,Kankul,0.003585643
West,Narail,Lohagara,  Noagram Union ,406552,*Kalagachhi,Kalagachhi,0.003893824
West,Narail,Lohagara,  Noagram Union ,406552,*Kanchanpur,Kanchanpur,0.004669245
West,Narail,Lohagara,  Noagram Union ,406552,*Kaonsisa,Kaonsisa,0.004007437
West,Narail,Lohagara,  Noagram Union ,406552,*Kaulidanga,Kaulidanga,0.005409996
West,Narail,Lohagara,  Noagram Union ,406552,*Madhabhati,Madhabhati,0.004151148
West,Narail,Lohagara,  Noagram Union ,406552,*Noagram,Noagram,0.003906164
West,Narail,Lohagara,  Noagram Union ,406552,*Roygram,Roygram,0.003972489
West,Narail,Lohagara,  Noagram Union ,406552,*Roygram,Fhedi Adarshagram,0.003703957
West,Narail,Lohagara,  Noagram Union ,406552,*Samuk Khola,Samuk Khola,0.006826614
West,Narail,Lohagara,  Noagram Union ,406552,*Samuk Khola,Char Samuk Khola,0.00553752
West,Narail,Lohagara,  Noagram Union ,406552,*Satara Hazari,Satara Hazari,0.003991074
West,Narail,Lohagara,  Noagram Union ,406552,*Sultia,Sultia,0.003910726
West,Narail,Lohagara,  Noagram Union ,406552,*Teligati,Teligati,0.004041228
West,Narail,Lohagara,  Shalnagar Union ,406552,*Azampur,Azampur,0.003602893
West,Narail,Lohagara,  Shalnagar Union ,406552,*Batasi,Sekh Para,0.003543714
West,Narail,Lohagara,  Shalnagar Union ,406552,*Batasi,Danga Batasi,0.004607403
West,Narail,Lohagara,  Shalnagar Union ,406552,*Batasi,Bhadradanga,0.003790358
West,Narail,Lohagara,  Shalnagar Union ,406552,*Batasi,Hazi Para,0.003754049
West,Narail,Lohagara,  Shalnagar Union ,406552,*Batasi,Bhulbari Batasi,0.003856302
West,Narail,Lohagara,  Shalnagar Union ,406552,*Batasi,Uttar Para Batasi,0.004643915
West,Narail,Lohagara,  Shalnagar Union ,406552,*Buzurg Shalnagar,Buzurg Shalnagar,0.003557426
West,Narail,Lohagara,  Shalnagar Union ,406552,*Buzurg Shalnagar,Palpara,0.003648432
West,Narail,Lohagara,  Shalnagar Union ,406552,*Chaksi,Chaksi,0.003638874
West,Narail,Lohagara,  Shalnagar Union ,406552,*Char Gopalpur,Char Gopalpur,0.00399379
West,Narail,Lohagara,  Shalnagar Union ,406552,*Char Noakhola,Char Noakhola,0.004147875
West,Narail,Lohagara,  Shalnagar Union ,406552,*Kashipur,Kashipur,0.004104783
West,Narail,Lohagara,  Shalnagar Union ,406552,*Kashipur,Ramchandrapur,0.004032152
West,Narail,Lohagara,  Shalnagar Union ,406552,*Khash Char Mandalbhag,Khash Char Mandalbhag,0.004414656
West,Narail,Lohagara,  Shalnagar Union ,406552,*Khorda Mondal Bag,Khorda Mondal Bag,0.003928847
West,Narail,Lohagara,  Shalnagar Union ,406552,*Makrail,Makrail,0.003702561
West,Narail,Lohagara,  Shalnagar Union ,406552,*Mandalbhag,Mandalbhag,0.003728733
West,Narail,Lohagara,  Shalnagar Union ,406552,*Mandalbhag,Jhaudanga,0.003681771
West,Narail,Lohagara,  Shalnagar Union ,406552,*Naokhola,Naokhola,0.003768397
West,Narail,Lohagara,  Shalnagar Union ,406552,*Par Shalnagar,Par Shalnagar,0.003602393
West,Narail,Lohagara,  Shalnagar Union ,406552,*Par Shalnagar,Char Shalnagar,0.004306945
West,Narail,Lohagara,  Shalnagar Union ,406552,*Raghunathpur,Raghunathpur,0.004589217
West,Narail,Lohagara,  Shalnagar Union ,406552,*Ramkantapur,Ramkantapur,0.009272146
West,Narail,Lohagara,  Shalnagar Union ,406552,*Shalnagar,Shalnagar,0.004583387
West,Narail,Lohagara,  Shalnagar Union ,406552,*Siarbar,Siarbar,0.006458425
West,Narail,Narail Sadar,  Auria Union ,406576,*Auria,Auria,0.003519966
